year,round,date,grandPrixId,officialName,careerRaceNumber,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,lewis-hamilton,Lewis Hamilton,mercedes,1,56,1,0,1,1412.631282,1422.215163,9.583881,1.0,0.808322,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,nico-rosberg,Nico Rosberg,mercedes,2,56,2,0,2,1363.292818,1372.56703,9.274212,0.947368,0.761884,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,sebastian-vettel,Sebastian Vettel,ferrari,3,56,3,0,3,1383.065803,1388.744414,5.678611,0.894737,0.781165,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,kimi-raikkonen,Kimi Räikkönen,ferrari,4,56,6,0,4,1218.731056,1230.936973,12.205918,0.842105,0.597987,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,felipe-massa,Felipe Massa,williams,5,56,4,0,5,1255.164304,1262.515001,7.350696,0.789474,0.64246,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,valtteri-bottas,Valtteri Bottas,williams,6,56,5,0,6,1216.774404,1223.838737,7.064333,0.736842,0.595555,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,romain-grosjean,Romain Grosjean,lotus-f1,7,56,8,0,7,1031.333967,1047.516187,16.182219,0.684211,0.360566,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,felipe-nasr,Felipe Nasr,sauber,8,56,9,0,8,1026.312217,1040.16816,13.855944,0.631579,0.35446,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,daniel-ricciardo,Daniel Ricciardo,red-bull,9,56,7,0,9,1248.703171,1245.915802,-2.787369,0.578947,0.634695,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,marcus-ericsson,Marcus Ericsson,sauber,10,55,10,0,10,925.841594,940.100217,14.258623,0.526316,0.241143,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,sergio-perez,Sergio Pérez,force-india,11,55,15,0,11,1124.142296,1123.94564,-0.196656,0.473684,0.477617,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,fernando-alonso,Fernando Alonso,mclaren,12,55,18,0,12,1284.354021,1271.568071,-12.78595,0.421053,0.676772,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,carlos-sainz-jr,Carlos Sainz Jr.,toro-rosso,13,55,14,0,13,1026.94274,1027.602546,0.659807,0.368421,0.355225,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,jenson-button,Jenson Button,mclaren,14,55,17,0,14,1219.261209,1205.118431,-14.142778,0.315789,0.598645,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,will-stevens,Will Stevens,marussia,15,54,19,0,15,969.901123,968.633423,-1.2677,0.263158,0.288512,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,roberto-merhi,Roberto Merhi,marussia,16,54,20,0,16,989.944592,984.904169,-5.040423,0.210526,0.311335,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,max-verstappen,Max Verstappen,toro-rosso,17,52,13,0,17,1019.670366,1010.243293,-9.427073,0.157895,0.346436,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,pastor-maldonado,Pastor Maldonado,lotus-f1,DNF,49,11,1,18,972.723169,963.40231,-9.32086,0.105263,0.29168,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,daniil-kvyat,Daniil Kvyat,red-bull,DNF,15,12,1,19,1009.644568,995.553976,-14.090591,0.052632,0.334443,50.0,20
2015,3,2015-04-12,china,2015 Formula 1 Chinese Grand Prix,919,nico-hulkenberg,Nico Hülkenberg,force-india,DNF,9,16,1,20,1173.610694,1146.555852,-27.054842,0.0,0.541097,50.0,20
