year,round,date,grandPrixId,officialName,careerRaceNumber,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,max-verstappen,Max Verstappen,red-bull,1,51,3,0,1,1386.554331,1397.586173,11.031842,1.0,0.779363,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,sergio-perez,Sergio Pérez,red-bull,2,51,2,0,2,1293.124882,1306.467243,13.342362,0.947368,0.680521,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,george-russell,George Russell,mercedes,3,51,5,0,3,1131.485015,1152.311658,20.826643,0.894737,0.478204,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,lewis-hamilton,Lewis Hamilton,mercedes,4,51,7,0,4,1480.297678,1479.483746,-0.813933,0.842105,0.858384,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,pierre-gasly,Pierre Gasly,alphatauri,5,51,6,0,5,1130.27995,1145.92157,15.64162,0.789474,0.476641,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,sebastian-vettel,Sebastian Vettel,aston-martin,6,51,9,0,6,1082.208333,1098.311465,16.103132,0.736842,0.414779,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,fernando-alonso,Fernando Alonso,alpine,7,51,10,0,7,1108.584581,1120.366262,11.781681,0.684211,0.448577,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,daniel-ricciardo,Daniel Ricciardo,mclaren,8,51,12,0,8,1140.947101,1148.002015,7.054914,0.631579,0.490481,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,lando-norris,Lando Norris,mclaren,9,51,11,0,9,1227.4549,1226.332551,-1.12235,0.578947,0.601394,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,esteban-ocon,Esteban Ocon,alpine,10,51,13,0,10,1168.657155,1168.652574,-0.004581,0.526316,0.526407,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,valtteri-bottas,Valtteri Bottas,alfa-romeo,11,50,15,0,11,1282.937064,1273.186942,-9.750123,0.473684,0.668687,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,alexander-albon,Alexander Albon,williams,12,50,17,0,12,1139.022239,1135.675741,-3.346498,0.421053,0.487983,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,yuki-tsunoda,Yuki Tsunoda,alphatauri,13,50,8,0,13,1030.87568,1031.751784,0.876104,0.368421,0.350899,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,mick-schumacher,Mick Schumacher,haas,14,50,20,0,14,894.900344,900.504746,5.604403,0.315789,0.203701,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,nicholas-latifi,Nicholas Latifi,williams,15,50,18,0,15,919.856777,921.629796,1.77302,0.263158,0.227697,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,lance-stroll,Lance Stroll,aston-martin,16,46,19,0,16,1072.397104,1062.80619,-9.590914,0.210526,0.402345,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,kevin-magnussen,Kevin Magnussen,haas,DNF,31,16,1,17,964.718896,958.89001,-5.828886,0.157895,0.274472,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,guanyu-zhou,Guanyu Zhou,alfa-romeo,DNF,23,14,1,18,985.586201,975.964189,-9.622011,0.105263,0.297703,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,charles-leclerc,Charles Leclerc,ferrari,DNF,21,1,1,19,1281.999351,1251.251515,-30.747836,0.052632,0.667588,50.0,20
2022,8,2022-06-12,azerbaijan,Formula 1 Azerbaijan Grand Prix 2022,1065,carlos-sainz-jr,Carlos Sainz Jr.,ferrari,DNF,8,4,1,20,1279.090598,1245.88201,-33.208588,0.0,0.664172,50.0,20
