year,round,date,grandPrixId,officialName,driverId,driverName,constructorId,positionRaw,laps,gridPosition,rankKeyTier,rankInRace,eloBefore,eloAfter,eloDelta,actualScore,expectedScore,kUsed,nParticipants
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,max-verstappen,Max Verstappen,red-bull,1,71,2,0,1,1639.159007,1649.852658,10.693651,1.0,0.554431,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,valtteri-bottas,Valtteri Bottas,mercedes,2,71,4,0,2,1742.570619,1748.879193,6.308573,0.947368,0.684511,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,kimi-raikkonen,Kimi Räikkönen,ferrari,3,71,5,0,3,1721.33706,1726.989472,5.652412,0.894737,0.65922,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,sebastian-vettel,Sebastian Vettel,ferrari,4,71,1,0,4,1824.614052,1826.271277,1.657225,0.842105,0.773054,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,esteban-ocon,Esteban Ocon,force-india,5,70,6,0,5,1569.68464,1577.56332,7.87868,0.789474,0.461195,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,lance-stroll,Lance Stroll,williams,6,70,11,0,6,1517.571664,1525.85323,8.281566,0.736842,0.391777,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,sergio-perez,Sergio Pérez,force-india,7,70,9,0,7,1675.328841,1677.309251,1.98041,0.684211,0.601693,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,kevin-magnussen,Kevin Magnussen,haas,8,70,14,0,8,1512.517945,1518.431805,5.91386,0.631579,0.385168,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,lewis-hamilton,Lewis Hamilton,mercedes,9,70,3,0,9,1925.836392,1919.097517,-6.738876,0.578947,0.859734,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,fernando-alonso,Fernando Alonso,mclaren,10,70,18,0,10,1547.038388,1549.330614,2.292226,0.526316,0.430806,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,felipe-massa,Felipe Massa,williams,11,70,10,0,11,1623.552549,1622.113161,-1.439389,0.473684,0.533659,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,stoffel-vandoorne,Stoffel Vandoorne,mclaren,12,70,19,0,12,1497.312905,1498.646779,1.333874,0.421053,0.365475,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,pierre-gasly,Pierre Gasly,toro-rosso,13,70,20,0,13,1498.640209,1498.66996,0.029751,0.368421,0.367181,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,pascal-wehrlein,Pascal Wehrlein,sauber,14,69,13,0,14,1433.252188,1433.951415,0.699227,0.315789,0.286655,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,romain-grosjean,Romain Grosjean,haas,15,69,15,0,15,1533.823186,1530.221936,-3.60125,0.263158,0.41321,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,carlos-sainz-jr,Carlos Sainz Jr.,renault,DNF,59,8,1,16,1543.680862,1538.501722,-5.17914,0.210526,0.426324,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,marcus-ericsson,Marcus Ericsson,sauber,DNF,55,12,1,17,1433.139654,1430.052559,-3.087095,0.157895,0.286524,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,brendon-hartley,Brendon Hartley,toro-rosso,DNF,30,17,1,18,1500.024988,1493.696147,-6.32884,0.105263,0.368965,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,nico-hulkenberg,Nico Hülkenberg,renault,DNF,24,7,1,19,1562.393195,1552.823055,-9.570139,0.052632,0.451387,24.0,20
2017,18,2017-10-29,mexico,Formula 1 Gran Premio de México 2017,daniel-ricciardo,Daniel Ricciardo,red-bull,DNF,5,16,1,20,1755.117916,1738.341191,-16.776725,0.0,0.69903,24.0,20
